"dwc.scientificName","freq"
"Ogcocephalus cubifrons",3
"Ogcocephalus pantostictus",3
"Oncorhynchus clarki",3
"Oncorhynchus gorbuscha",3
"Ophioblennius atlanticus",3
"Ophioblennius steindachneri",3
"Oreochromis",3
"Otocinclus vittatus",3
"Paraclinus integripinnis zacae",3
"Paranthias furcifer",3
"Paratheraps fenestratus",3
"Peristedion greyae",3
"Polydactylus approximans",3
"Polydactylus virginicus",3
"Pomacanthus paru",3
"Pomacentrus leucostictus",3
"Pomadasys ramosus",3
"Prietella lundbergi",3
"Prionotus",3
"Prionotus scitulus latifrons",3
"Pseudojulis notospilus",3
"Raja eglanteria",3
"Rhinichthys chrysogaster",3
"Rhinichthys osculus",3
"Rypticus saponaceus",3
"Satan eurystomus",3
"Serranochromis thumbergi",3
"Sparisoma chrysopterum",3
"Sparisoma radians",3
"Squatina dumeril",3
"Symphurus",3
"Symphurus dilecta",3
"Symphurus urospilus",3
"Synagrops bellus",3
"Synaphobranchus affinis",3
"Tatia",3
"Thalassoma lucasanum",3
"Thorichthys callolepis",3
"Thorichthys helleri",3
"Torpedo nobiliana",3
"Umbra limi",3
"Xiphophorus birchmanni x malinche",3
"Xyrauchen texanus",3
"Ablennes hians",2
"Abudefduf taurus",2
"Abudefduf troschelii",2
"Acestrorhynchus apurensis",2
"Achirus mazatlanus",2
"Acyrtops amplicirrus",2
"Acyrtus rubiginosus",2
"Aequidens tetramerus",2
"Agosia chrysogaster",2
"Alectis crinitus",2
"Alestes imberi",2
"Alloclinus holderi",2
"Ambloplites ariommus",2
"Amblyopsis spelaea",2
"Ameiurus nebulosus",2
"Ammocrypta asprella",2
"Ammocrypta clara",2
"Anchoviella",2
"Antennarius striatus",2
"Apeltes quadracus",2
"Apteronotus macrostomus",2
"Archosargus rhomboidalis",2
"Argentina striata",2
"Astatheros macracanthus",2
"Astatheros robertsoni",2
"Astrapogon stellatus",2
"Astyanax",2
"Atherinomorus stipes",2
"Bairdiella",2
"Bairdiella sanctaeluciae",2
"Bascanichthys bascanium",2
"Bathyclupea argentea",2
"Bathygobius curacao",2
"Bathystoma aurolineatum",2
"Bathystoma striatum",2
"Blennius",2
"Botia",2
"Brachyhypopomus brevirostris",2
"Branchiostomatidae",2
"Calamus leucosteus",2
"Calamus proridens",2
"Callichthys callichthys",2
"Carcharhinus porosus",2
"Carpiodes carpio elongatus",2
"Cathorops aguadulce",2
"Catostomus",2
"Catostomus catostomus",2
"Catostomus clarkii",2
"Catostomus concho",2
"Centropomus ensiferus",2
"Centropomus medius",2
"Centropristis ocyurus",2
"Cetopsorhamdia",2
"Characidae",2
"Cheilopogon furcatus",2
"Chiloglanis neumanni",2
"Chilorhinus suensoni",2
"Cichlasoma bimaculatum",2
"Cichlasoma psittacum",2
"Citharichthys gilberti",2
"Clarias submarginatus",2
"Copeina",2
"Coryphopterus dicrus",2
"Coryphopterus glaucofraenum",2
"Cosmocampus brachycephalus",2
"Cottus aleuticus",2
"Cottus asper",2
"Cottus cognatus",2
"Cryptotrema corallinum",2
"Culaea inconstans",2
"Cyphocharax spilurus",2
"Cyprinella alvarezdelvillari",2
"Cyprinella lepida x lutrensis",2
"Cyprinella rutilus",2
"Cyprinella venusta x sp.",2
"Cyprinodon bovinus x variegatus",2
"Cyprinodon eximius x variegatus",2
"Cyprinodon macrolepis",2
"Cyprinodon macularius",2
"Cyprinodon veronicae",2
"Dactyloscopus crossotus",2
"Diapterus peruvianus",2
"Diplodus argenteus",2
"Diplodus holbrooki",2
"Echidna catenata",2
"Eigenmannia macrops",2
"Electrophorus electricus",2
"Eleotridae",2
"Eleotris",2
"Enneacanthus gloriosus",2
"Entomacrodus nigricans",2
"Epigonus pandionis",2
"Epinephelus labriformis",2
"Erimyzon",2
"Erimyzon tenuis",2
"Erpetoichthys calabaricus",2
"Etheostoma blennioides blennioides",2
"Etheostoma exile",2
"Etheostoma juliae",2
"Etheostoma lepidum x Percina caprodes",2
"Etheostoma swaini",2
"Etheostoma variatum",2
"Etheostoma zonale arcansanus",2
"Etmopterus virens",2
"Eucinostomus jonesii",2
"Euthynnus alletteratus",2
"Exocoetidae",2
"Fundulus heteroclitus",2
"Fundulus lineolatus",2
"Galaxias attenuatus",2
"Gambusia alvarezi",2
"Gibbonsia elegans elegans x erroli",2
"Gibbonsia elegans erroli",2
"Gila",2
"Gila ditaenia",2
"Ginsburgellus novemlineatus",2
"Gnatholepis thompsoni",2
"Gobiesox adustus",2
"Gobiomorus",2
"Gobionellus",2
"Gurgesiella sinusmexicanus",2
"Haemulon",2
"Halichoeres radiatus",2
"Harengula",2
"Hemichromis",2
"Hemisorubim platyrhynchos",2
"Heptranchias perlo",2
"Herichthys steindachneri",2
"Heterostichus rostratus rostratus",2
"Hippocampus regulus",2
"Hirundichthys affinis",2
"Holacanthus tricolor",2
"Holocentrus rufus",2
"Hoplomyzon",2
"Hoplunnis tenuis",2
"Hybopsis micropogon",2
"Hybopsis x-punctata",2
"Hydrolagus colliei",2
"Hydrolycus scomberoides",2
"Hyperoglyphe bythites",2
"Hypsoblennius",2
"Ictaluridae",2
"Ictalurus lupus x punctatus",2
"Ictalurus nebulosus",2
"Ictiobus",2
"Labrisomus",2
"Labrisomus dentriticus",2
"Labrisomus guppyi",2
"Labrisomus kalisherae",2
"Labrisomus striatus",2
"Lacantunia enigmatica",2
"Lactophrys trigonus",2
"Lepisosteus platostomus",2
"Lepomis cyanellus x punctatus",2
"Lepomis cyanellus x sp.",2
"Lepomis gibbosus",2
"Lepomis macrochirus x sp.",2
"Lepophidium jeannae",2
"Leptoderma springeri",2
"Leptoglanis rotundiceps",2
"Leucoraja erinacea",2
"Leucoraja garmani",2
"Lophiomus",2
"Lophogobius cyprinoides",2
"Loricariichthys",2
"Lutjanus mahogoni",2
"Lythrurus roseipinnis",2
"Macrhybopsis tetranema",2
"Malacocephalus laevis",2
"Malacoctenus",2
"Malacoctenus aurolineatus",2
"Malacoctenus gilli",2
"Malacoctenus macropus",2
"Malacoctenus zonifer",2
"Megalamphodus swaglesi",2
"Melaniris alvarezi",2
"Melaniris hubbsi",2
"Melanochromis johanni",2
"Menidia beryllina x peninsulae",2
"Menticirrhus saxatilis",2
"Metynnis",2
"Metynnis orinocense",2
"Micropterus coosae",2
"Micropterus salmoides floridanus",2
"Monolene antillarum",2
"Monolene sessilicauda",2
"Morone interrupta",2
"Mulloidichthys martinicus",2
"Mycteroperca phenax",2
"Myleus rubripinnis",2
"Mylossoma duriventris",2
"Nandopsis grammodes",2
"Neomerinthe hemingwayi",2
"Neoscopelus microchir",2
"Nezumia aequalis",2
"Notropis buccatus",2
"Notropis dorsalis",2
"Notropis greenei",2
"Notropis longirostris",2
"Notropis orca",2
"Notropis ortenburgeri",2
"Noturus funebris",2
"Noturus leptacanthus",2
"Noturus miurus",2
"Oostethus brachyurus",2
"Oostethus brachyurus lineatus",2
"Oreochromis mortimeri",2
"Oxyporhamphus micropterus",2
"Paraclinus altivelis altivelis",2
"Paraclinus mexicanus mexicanus",2
"Paraconger caudilimbatus",2
"Parasudis truculenta",2
"Percina",2
"Percina copelandi",2
"Petenia splendida",2
"Phaeoptyx pigmentaria",2
"Poecilia latipunctata",2
"Poeciliopsis fasciata",2
"Pomacentrus pictus",2
"Prionotus salmonicolor",2
"Pristobrycon",2
"Prosopium cylindraceum",2
"Pterolebias hoignei",2
"Pungitius pungitius",2
"Raja lentiginosa",2
"Rhombochirus osteochir",2
"Salvelinus fontinalis",2
"Salvelinus malma",2
"Scarus coeruleus",2
"Scorpaena agassizii",2
"Seriola fasciata",2
"Seriola zonata",2
"Serranochromis",2
"Serrasalmus eigenmanni",2
"Serrasalmus elongatus",2
"Squalus cubensis",2
"Starksia spinipenis",2
"Steatogenys elegans",2
"Stegastes adustus",2
"Stegastes flavilatus",2
"Stizostedion canadense",2
"Stizostedion vitreum",2
"Syacium micrurum",2
"Syngnathus",2
"Tilapia sp",2
"Tilapia zilli",2
"Tomicodon boehlkei",2
"Trachinotus",2
"Tylosurus acus",2
"Vandellia",2
"Yarrella blackfordi",2
"Zenopsis conchifera",2
"Zenopsis ocellata",2
"",1
"Acanthodoras",1
"Acanthodoras spinosissimus",1
"Acanthurus",1
"Acanthurus chirurgus",1
"Acanthurus coeruleus",1
"Acarichthys heckelii",1
"Achirus",1
"Adinia multifasciata",1
"Aequidens",1
"Aequidens metae",1
"Agamyxis albomaculatus",1
"Agamyxis pectinifrons",1
"Alectis ciliaris",1
"Alosa sapidissima",1
"Ambloplites constellatus",1
"Ambloplites mitchilli",1
"Ameiurus brunneus",1
"Amphilius uranoscopus",1
"Anableps anableps",1
"Anarrhichthys ocelatus",1
"Anchoa schoepfi",1
"Anchoviella hepsetus",1
"Ancistrus brevifilis",1
"Ancylopsetta",1
"Anguilliformes",1
"Anisotremus caesius",1
"Anoplopoma fimbria",1
"Anostomus trimaculatus",1
"Antennarius",1
"Antennarius multiocellatus",1
"Antennarius nuttingi",1
"Antigonia capros",1
"Apistogramma ortmanni",1
"Aplatophis chauliodus",1
"Apogon binotatus",1
"Apogon pandionis",1
"Apogon quadrisquamatus",1
"Apteronotidae",1
"Apteronotus",1
"Arapaima gigas",1
"Archocentrus sajica",1
"Archomenidia sallei",1
"Archoplites interruptus",1
"Arcos erythrops",1
"Arcos macrophthalmus",1
"Astrapogon alutus",1
"Astronesthes gemmifer",1
"Astroscopus",1
"Astroscopus guttatus",1
"Astyanax aeneus",1
"Astyanax armandoi",1
"Astyanax nasutus",1
"Ateleopodidae",1
"Atractosteus tropicus",1
"Auchenipteridae",1
"Avocettina infans",1
"Awaous banana",1
"Badis badis",1
"Barbus",1
"Barbus amatolicus",1
"Barbus anoplus",1
"Barbus bellcrossi",1
"Barbus thamalakanensis",1
"Barbus toppini",1
"Bascanichthys",1
"Bascanichthys teres",1
"Bathygadus melanobranchus",1
"Bathygobius saltator",1
"Bathygobius soporator catulus",1
"Bathypterois",1
"Bathystoma rimator",1
"Belone houttoyni",1
"Benthodesmus",1
"Betta splendens",1
"Blennioclinus brachycephalus",1
"Boehlkea fredcochui",1
"Bothus",1
"Botia helodes",1
"Boulengerella lucia",1
"Brachyhypopomus",1
"Brachyrhaphis holdridgei",1
"Bramocharax bransfordi",1
"Branchiostoma",1
"Brevoortia",1
"Bryconops",1
"Bunocephalus bicolor",1
"Caelorinchus caelorhincus",1
"Caelorinchus carminatus",1
"Calamus bajonado",1
"Calamus calamus",1
"Calamus campechanus",1
"Calamus nodosus",1
"Campostoma",1
"Campostoma oligolepis",1
"Carangidae",1
"Caranx caballus",1
"Caranx rubellus",1
"Caranx ruber",1
"Carcharhinus",1
"Carcharhinus acronotus",1
"Carcharhinus falciformis",1
"Carcharhinus isodon",1
"Carcharhinus milberti",1
"Catostomidae",1
"Catostomus bernardini",1
"Catostomus discobolus",1
"Catostomus insignis",1
"Catostomus platyrhynchus",1
"Catostomus wigginsi",1
"Caulolatilus cyanops",1
"Centrarchidae",1
"Centrophorus",1
"Centropomus",1
"Centropristis",1
"Centropristis oculatus",1
"Centroscyllium nigrums",1
"Cephalopholis fulvus",1
"Cetopsis coecutiens",1
"Cetopsis orinoco",1
"Chaetobranchus flavescens",1
"Chaetodon capistratus",1
"Chanos chanos",1
"Characidium catenatum",1
"Chasmodes bosquianus longimaxilla",1
"Chasmodes sabinae",1
"Chauliodus",1
"Chaunax pictus",1
"Cheilopogon melanurus",1
"Chitala ornata",1
"Chlorophthalmidae",1
"Chloroscombrus",1
"Chloroscombrus civitatus",1
"Chologaster agassizi",1
"Chromis insolata",1
"Chromis multilineata",1
"Cichlasoma beani",1
"Cichlasoma callolepis",1
"Cichlasoma coryphaenoides",1
"Cichlasoma geddesi",1
"Cichlasoma hyorhynchum",1
"Cichlasoma istlanum",1
"Cichlasoma kraussii",1
"Cichlasoma meeki",1
"Cichlasoma nicaraguense",1
"Cichlasoma spilurum",1
"Cichlasoma splendida",1
"Cichlasoma tamasopoensis",1
"Cirrhibarbis capensis",1
"Citharichthys arctifrons",1
"Citharichthys sordidus",1
"Clarias dumerelli",1
"Clinidae",1
"Clinus acuminatus",1
"Clinus cottoides",1
"Clinus heterodon",1
"Clinus woodi",1
"Clupea pallasii",1
"Clupeiformes",1
"Codoma ornata",1
"Coleotropis",1
"Colisa lalis",1
"Coloconger meadi",1
"Colossoma brachypomun",1
"Colossoma macropomum",1
"Copadichromis azurus",1
"Coralliozetus cardonae",1
"Coregonus nasus",1
"Coregonus sardinella",1
"Coryphaena",1
"Coryphaenoides colon",1
"Coryphaenoides mexicanus",1
"Cottus bairdii kumlieni",1
"Cottus princeps",1
"Couesius plumbeus",1
"Crenicara filamentosa",1
"Crenicichla lepidota",1
"Crenicichla notophthalma",1
"Crenicichla strigata",1
"Cruriraja rugosa",1
"Cryptotrema seftoni",1
"Ctenogobius saepepallens",1
"Ctenogobius stigmaticus",1
"Ctenopoma ctenotis",1
"Ctenopoma ocellatum",1
"Cynoscion arenaceous",1
"Cynoscion regalis",1
"Cynoscion stoltzmanni",1
"Cyprinella analostana",1
"Cyprinella galactura",1
"Cyprinella lutrensis x lepida",1
"Cyprinella panarcys",1
"Cyprinella proserpina x Notropis sp.",1
"Cyprinella proserpina x venusta",1
"Cyprinella trichroistia",1
"Cyprinodon alvarezi",1
"Cyprinodon bobmilleri",1
"Cyprinodon ceciliae",1
"Cyprinodon dearborni",1
"Cyprinodon fontinalis",1
"Cyprinodon julimes",1
"Cyprinodon longidorsalis",1
"Cyprinodon nevadensis amargosae",1
"Cyprinodon rubrofluviatilis x variegatus",1
"Cyprinodon salvadori",1
"Cyprinodon tularosa",1
"Cypselurus comatus",1
"Cyttopsis rosea",1
"Dalatias licha",1
"Dallia pectoralis",1
"Danio rerio",1
"Dasyatis",1
"Dasyatis americana",1
"Diaphus",1
"Diaphus dumerilii",1
"Diodon holocanthus",1
"Diodon hystrix",1
"Dionda catostomops",1
"Diplectrum radiale",1
"Dipturus laevis",1
"Distichodus schenga",1
"Doradidae",1
"Doratonotus megalepis",1
"Echeneis",1
"Echiophis intertinctus",1
"Echiostoma barbatum",1
"Eigenmannia",1
"Elacatinus oceanops",1
"Elassoma okefenokee",1
"Emblemaria",1
"Enchelycore nigricans",1
"Engraulidae",1
"Engraulis eurystole",1
"Enneacanthus chaetodon",1
"Enneacanthus obesus",1
"Enneanectes boehlkei",1
"Enypnias seminudus",1
"Epigeichthys atropurpureus",1
"Epigonus macrops",1
"Epinephelus flavolimbatus",1
"Epinephelus guttatus",1
"Epinephelus niveatus",1
"Epinephelus striatus",1
"Equetus",1
"Erotelis armiger",1
"Erotelis smaragdus civitatum",1
"Esox",1
"Esox americanus americanus",1
"Esox lucius x masquinongy",1
"Esox masquinongy",1
"Etheostoma australae",1
"Etheostoma cragini",1
"Etheostoma crossopterum",1
"Etheostoma euzonum",1
"Etheostoma flavum",1
"Etheostoma fonticola x Percina sciera",1
"Etheostoma fonticola x spectabile",1
"Etheostoma inscriptum",1
"Etheostoma juliae x Percina sciera",1
"Etheostoma kennicotti",1
"Etheostoma lepidum x caprodes",1
"Etheostoma lepidum x Percina sciera",1
"Etheostoma lepidum x spectabile x c",1
"Etheostoma lepidum x spectabile x s",1
"Etheostoma lynceum",1
"Etheostoma olmstedi",1
"Etheostoma pallididorsum",1
"Etheostoma sagitta",1
"Etheostoma spectabile x fonticola",1
"Etheostoma spectabile x lepidum",1
"Etheostoma spectabile x Percina macrolepida",1
"Etheostoma tetrazonum",1
"Etheostoma thompsoni",1
"Etheostoma vivax",1
"Etmopterus",1
"Etroplus maculatus",1
"Eucalia inconstans",1
"Eucinostomus pseudogula",1
"Eugerres brevimanus",1
"Eugerres mexicanus",1
"Exerpes asper asper",1
"Exerpes asper earli",1
"Exocoetus obtusirostris",1
"Farlowella mariaelenae",1
"Farlowella vittata",1
"Fucomimus mus",1
"Fundulus auroguttatus",1
"Fundulus confluentus",1
"Fundulus escambiae",1
"Fundulus ocellaris",1
"Fundulus parvipinnis",1
"Fundulus philpisteri",1
"Fundulus sciadicus",1
"Gadomus arcuatus",1
"Galeocerdo cuvieri",1
"Gambusia affinis x hurtadoi",1
"Gambusia amistadensis",1
"Gambusia geiseri x affinis",1
"Gambusia panuco",1
"Gambusia yucatana",1
"Garrupa nigrita",1
"Gastropsetta frontalis",1
"Geophagus brasiliensis",1
"Gibbonsia elegans",1
"Gibbonsia metzi ferventer",1
"Gibbonsia montereyensis",1
"Gibbonsia montereyensis montereyensis",1
"Gila bicolor mohavensis",1
"Gila intermedia",1
"Gila purpurea",1
"Ginglymostoma cirratum",1
"Glossanodon pygmaeus",1
"Gobiesox",1
"Gobiesox potamuis",1
"Gobiomorus lateralis",1
"Gobiosoma evelynae",1
"Gobiosoma longipala",1
"Gobiosoma ronchus",1
"Gonioplectrus hispanus",1
"Gunterichthys longipenis",1
"Gymnachirus melas",1
"Gymnothorax funebris",1
"Gymnothorax miliaris",1
"Gymnothorax moringa",1
"Gymnotus",1
"Gymnura altavela",1
"Haemulon carbonarium",1
"Haemulon flavolineatum",1
"Haemulon macrostomum",1
"Haemulon maculicauda",1
"Halichoeres maculipinna",1
"Haplochromis",1
"Haplochromis burtoni",1
"Harengula pensacolae pensacolae",1
"Hasemania nana",1
"Helostoma temmincki",1
"Hemanthias leptus",1
"Hemigrammus caudovittatus",1
"Hemigrammus erythrozonus",1
"Hemigrammus levis",1
"Hemiodopsis",1
"Hemipteronotus",1
"Hemipteronotus novacula",1
"Hemiramphidae",1
"Hemiramphus saltator",1
"Herichthys molango",1
"Herichthys pame",1
"Herichthys pratinus",1
"Heterobranchus longifilis",1
"Hippopotamyrus ansorgii",1
"Holanthias martinicensis",1
"Homodiaetus",1
"Hoplias multiradiatus",1
"Hoplostethus occidentalis",1
"Hybopsis amblops",1
"Hybopsis amblops amblops",1
"Hybopsis hypsinotus",1
"Hybopsis winchelli",1
"Hydrolagus alberti",1
"Hymenocephalus italicus",1
"Hypentelium etowanum",1
"Hyphessobrycon compressus",1
"Hyphessobrycon herbertaxelrodi",1
"Hyphessobrycon milleri",1
"Hypleurochilus aequipinnis",1
"Hypoatherina harringtonensis",1
"Hypoclinemus mentalis",1
"Hypomesus olidus",1
"Hypoplectrus unicolor",1
"Hyporhamphus",1
"Hyporhamphus mexicanus",1
"Ictalurus chihuahua",1
"Ictalurus mexicanus",1
"Isistius brasiliensis",1
"Jenkinsia lamprotaenia",1
"Jordanella floridae",1
"Kryptopterus bicirrhis",1
"Kryptopterus minor",1
"Labeo altivelis",1
"Labrisomus gobio",1
"Labrisomus nigricinctus",1
"Labrisomus wigginsi",1
"Lamontichthys llanero",1
"Lampetra tridentata",1
"Larimus breviceps",1
"Larimus gulosus",1
"Lates angustifrons",1
"Lates marie",1
"Lates microlepis",1
"Lepidosiren paradoxa",1
"Lepomis cyanellus x humilis",1
"Lepomis gibbosus x macrochirus",1
"Lepomis gulosus X humilis",1
"Lepomis gulosus x macrochirus",1
"Lepomis humilis x megalotis",1
"Lepomis macrochirus x cyanellus",1
"Lepomis macrochirus x punctatus",1
"Lepomis megalotis equilensis",1
"Lepomis megalotis x microlophus",1
"Lepophidium",1
"Lepophidium profundorum",1
"Leporinus marmoratus",1
"Leptoglanis",1
"Lile piquitinga",1
"Limanda beanii",1
"Lophiodes reticulatus",1
"Lophius americanus",1
"Loricaria",1
"Loricariidae",1
"Lota lota",1
"Lutjanidae",1
"Lutjanus guttatus",1
"Luxilus cardinalis",1
"Luxilus cerasinus",1
"Luxilus zonatus",1
"Lythrurus ardens",1
"Lythrurus bellus",1
"Macrhybopsis",1
"Macrognathus aculeatus",1
"Macrognathus cicukatus",1
"Macroramphosus scolopax",1
"Malacoctenus erdmani",1
"Malacoctenus gigas",1
"Malacoctenus hubbsi",1
"Malacoctenus nuchipinnis",1
"Malacosteus niger",1
"Mastacembelus maculatus",1
"Masturus lanceolatus",1
"Meda fulgida",1
"Megalamphodus swagelsi",1
"Megalodoras uranoscopus",1
"Megalonema",1
"Melanonus zugmayeri",1
"Melanostomias biseriatus",1
"Menidia",1
"Menticirrhus",1
"Mesobola brevialanlis",1
"Microdesmus longipinnis",1
"Microgobius",1
"Micropogon furnieri",1
"Micropterus punctulatus x salmoides",1
"Micropterus treculii X punctulatus",1
"Micropterus treculii x salmoides",1
"Microspathodon dorsalis",1
"Microsternarchus bilineatus",1
"Mnierpes macrocephalus",1
"Mnierpes macrocephalus catherinae",1
"Moenkhausia",1
"Moxostoma anisurum",1
"Moxostoma pisolabrum",1
"Mullus",1
"Muraena lentiginosa",1
"Muraenoclinus dorsalis",1
"Mustelus norrisi",1
"Mycteroperca microlepis",1
"Mylossoma",1
"Myrichthys ocellatus",1
"Myrophis",1
"Mystriophis mordax",1
"Mystriophis punctifer",1
"Mystus",1
"Myxine glutinosa",1
"Myxinidae",1
"Nandopsis beani",1
"Nannacara anomala",1
"Nannocharax macropterus",1
"Nannorhamdia nemacheir",1
"Narcine bancroftii",1
"Neobythites gillii",1
"Neobythites gillii ophidiidae",1
"Neoclinus blanchardi",1
"Neoclinus uninotatus",1
"Neoepinnula americana",1
"Neoscopelidae",1
"Nimbochromis venustus",1
"Notopterus chitala",1
"Notropis amabilis x Cyprinella proserpina",1
"Notropis ammophilus",1
"Notropis amnis pinnosa",1
"Notropis anogenus",1
"Notropis asperifrons",1
"Notropis baileyi",1
"Notropis cummingsae",1
"Notropis heterolepis",1
"Notropis hypselopterus",1
"Notropis micropogon",1
"Notropis ozarcanus",1
"Notropis percobromus",1
"Notropis petersoni",1
"Notropis rubricroceus",1
"Notropis scepticus",1
"Notropis signipinnis",1
"Notropis simus pecosensis",1
"Notropis tropicus",1
"Notropis volucellus buchanani",1
"Notropis xaenocephalus",1
"Noturus",1
"Noturus albater",1
"Noturus eleutherus",1
"Noturus insignus",1
"Noturus taylori",1
"Odontoscion xanthops",1
"Ogilbia cayorum",1
"Oligoplites palometa",1
"Oncorhynchus",1
"Oncorhynchus aguabonita",1
"Oncorhynchus clarki clarki",1
"Ophichthidae",1
"Ophichthus",1
"Ophichthys gomesi",1
"Ophidion holbrookii",1
"Ophioblennius",1
"Ophioscion vermicularis",1
"Ophisternon aenigmaticum",1
"Ophisternon infernale",1
"Opisthopterus dovii",1
"Opistognathus fasciatum",1
"Opistognathus robinsi",1
"Opsanus",1
"Opsaridium zambezense",1
"Oryzias",1
"Osteoglossum bicirrhosum",1
"Osteoglossum ferreirai",1
"Otocinclus affinis",1
"Pagrus pagrus",1
"Panaque",1
"Pangasius sutchi",1
"Pantosteus plebius",1
"Paraclinus altivelis sini",1
"Paraclinus beebei",1
"Paraclinus integripinnis integripinnis",1
"Paraclinus mexicanus cleophensis",1
"Paraclinus nigripinnis",1
"Paraclinus walkeri",1
"Paragoniates",1
"Paragoniates alburnus",1
"Parahollardia lineata",1
"Paralonchurus goodei",1
"Paraneetroplus bulleri",1
"Paratilapia polleni",1
"Pareques acuminiatus",1
"Pareques umbrosus",1
"Parexocoetus brachypterus",1
"Parexocoetus brachypterus litteralis",1
"Parodon apolinari",1
"Parodontidae",1
"Pavoclinus laurentii",1
"Peckoltia",1
"Pempheris schomburgki",1
"Peprilus palometa",1
"Percina caprodes x sciera",1
"Percina carbonaria x macrolepida",1
"Percina palmaris",1
"Percina phoxocephala",1
"Percina sciera x Lepomis punctat",1
"Percina vigil",1
"Petromyzontidae",1
"Phaeoptyx",1
"Phaeoptyx conklini",1
"Phallichthys fairweatheri",1
"Phenacogrammus interruptis",1
"Phoxinus eos",1
"Phoxinus neogaeus",1
"Physiculus fulvus gadidae",1
"Piaractus brachypomus",1
"Pimelodus",1
"Pimelodus ornatus",1
"Pimelodus pictus",1
"Pimephales",1
"Plagioscion squamosissimus",1
"Plagiotremus azaleus",1
"Platichthys stellatus",1
"Platydoras armatulus",1
"Platygillellus rubrocinctus",1
"Pleuronectiformes",1
"Poecilia catemaconis",1
"Poecilia sphenops melanistia",1
"Poecilia velifera",1
"Poeciliidae",1
"Poeciliopsis",1
"Poeciliopsis catemaco",1
"Poeciliopsis mexicana",1
"Poeciliopsis occidentalis occidentalis",1
"Polycentrus schomburgkii",1
"Polydactylus opercularis",1
"Polymetme corythaeola",1
"Polyodon spathula",1
"Polypterus",1
"Pomacentrus planifrons",1
"Potamorrhaphis guianensis",1
"Potamotrygon",1
"Potamotrygon magdalensis",1
"Priapella compressa",1
"Priolepis hipoliti",1
"Prionotus alatus",1
"Prionotus gracile",1
"Prionotus rondeleti",1
"Pristis pectinata",1
"Profundulus punctatus",1
"Prognichthys gibbifrons",1
"Promethichthys promethus",1
"Prosopium williamsoni",1
"Protopterus aethiopicus",1
"Pseudopimelodus",1
"Pseudopimelodus apurensis",1
"Pseudopimelodus tigrinum",1
"Pseudopleuronectes americanus",1
"Pseudotropheus auratus",1
"Pseudotropheus zebra",1
"Pseudupeneus maculatus",1
"Psilotris celsus",1
"Pterolebias zonatus",1
"Pteronotropis welaka",1
"Pterophyllum scalare",1
"Pteroplatytrygon violacea",1
"Rabirubia inermis",1
"Raja clarki",1
"Raja garmani",1
"Raja olseni",1
"Rasbora heteromorpha",1
"Rasbora trilineata",1
"Remora brachyptera",1
"Retropinna osmeroides",1
"Rhamdia redelli",1
"Rhamdia salvini",1
"Rhaphiodon vulpinus",1
"Rineloricaria",1
"Rita rita",1
"Ronquilus jordani",1
"Rypticus randalli",1
"Salarias rubropunctatus",1
"Salminus hilarii",1
"Salmo trutta",1
"Salvelinus",1
"Salvelinus fontinalis fontinalis",1
"Sandelia capensis",1
"Sarda sarda",1
"Sargocentron suborbitalis",1
"Sarotherodon",1
"Scaphirhynchus platorynchus",1
"Scardinius erythrophthalmus",1
"Scarus",1
"Scarus croicensis",1
"Scomberomorus regalis",1
"Scombridae",1
"Scopelogadus beanii",1
"Scorpaena mystes",1
"Scorpaenodes caribbaeus",1
"Sebastes caurinus",1
"Seriola falcata",1
"Serranus",1
"Sicydium altum",1
"Sorubim latirostris",1
"Sorubim lima",1
"Sparisoma aurofrenatum",1
"Sparisoma flavescens",1
"Sparisoma rubripinne",1
"Sparisoma viride",1
"Sphoeroides lobatus",1
"Sphoeroides maculatus",1
"Sphyraena",1
"Sphyrna mokarran",1
"Sphyrna zygaena",1
"Squalus acanthias",1
"Starksia cremnobates",1
"Starksia fasciata",1
"Starksia fulva",1
"Stathmonotus gymnodermis",1
"Stegastes acapulcoensis",1
"Stegastes planifrons",1
"Stegastes rectifraenum",1
"Stellifer stellifer",1
"Sternoptyx diaphana",1
"Strongylura hubbsi",1
"Sturisoma tennirostre",1
"Sudis hyalina",1
"Sufflamen verres",1
"Symphurus parvus",1
"Symphysodon aequifasciata",1
"Synagrops spinosa",1
"Syngnathus affinis",1
"Syngnathus fuscus",1
"Syngnathus springeri",1
"Synodontis eupterus",1
"Synodus intermedius",1
"Tautoga onitis",1
"Thayeria boehlkei",1
"Tilapia",1
"Tilapia mariae",1
"Trachichthyidae",1
"Trachinotus myops",1
"Trachinotus paitensis",1
"Trachonurus villosus",1
"Tripterygion",1
"Typhliasina pearsei",1
"Typhlichthys subterraneus",1
"Uaru amphiacanthoides",1
"Unplaced",1
"Upeneus",1
"Uraspis secunda",1
"Urolophus jamaicensis",1
"Urophycis regia",1
"Venefica procera",1
"Ventrifossa atlantica",1
"Ventrifossa occidentalis",1
"Vieja regani",1
"Xenatherina",1
"Xenolepidichthys dalgleishi",1
"Xiphophorus birchmanni",1
"Xiphophorus corteye",1
"Xiphophorus gordoni",1
"Xiphophorus marmoratus",1
"Xiphophorus nezahualcoyotl",1
"Xiphophorus xiphidium",1
"Xyrichtys psittacus",1
"Zungaro zungaro",1
