"dwc.scientificName","freq"
"Forbesichthys agassizii",1
"Fundulus diaphanous diaphanous",1
"Fundulus diaphanus",1
"Gadus morhua",1
"Gambusia",1
"Gambusia affinis affinis",1
"Gambusia affinis holbrooki",1
"Gambusia aurata",1
"Gambusia sexradiata",1
"Gambusia vittata",1
"Garra",1
"Geophagus",1
"Gerres cinereus",1
"Gila atraria",1
"Gila coerulea",1
"Gila minacae",1
"Gila robusta",1
"Ginglymostoma cirratum",1
"Gobio gobio",1
"Gobiomorus dormitor",1
"Goodea luitpoldii",1
"Gymnocephalus cernua",1
"Gymnocephalus cernuus",1
"Hadropterus evides",1
"Hadropterus scierus",1
"Haemulon aurolineatum",1
"Haemulon plumieri",1
"Halichoeres bivittatus",1
"Hemichromis",1
"Hippoglossoides elassodon",1
"Hybognathus amarus",1
"Hybopsis boucardi",1
"Hybopsis dorsalis",1
"Hybopsis micropogon × Rhinichthys cataractae",1
"Hybopsis winchelli",1
"Hybopsis zanema",1
"Hydrolagus colliei",1
"Hypleurochilus geminatus",1
"Hypomesus olidus",1
"Hypomesus pretiosus",1
"Hypsoblennius hentz",1
"Ichthyomyzon castanaeus",1
"Ictalurus dugesii",1
"Ictalurus furcatus furcatus",1
"Ictalurus natalis natalis",1
"Ictiobus melas",1
"Labeo victorianus",1
"Lactophrys quadricornis",1
"Lagochila lacera",1
"Larimus fasciatus",1
"Lates calcarifer",1
"Lepidopsetta bilineata",1
"Lepisosteus oxyurus",1
"Lepisosteus platyrhincus",1
"Lepomis cyanellus × gulosus",1
"Lepomis cyanellus × peltastes",1
"Lepomis macrochirus × gulosus",1
"Lepomis macrochirus hybrid",1
"Leptolucania ommata",1
"Leucaspius delineatus",1
"Leuciscus cephalus",1
"Leuciscus pyrenaicus",1
"Lophius americanus",1
"Lophius piscatorius",1
"Lumpenus",1
"Lumpenus sagitta",1
"Lutjanus analis",1
"Lutjanus apodus",1
"Lutjanus sabae",1
"Luxilus chrysocephalus × Campostoma anomalum",1
"Luxilus chrysocephalus × Semotilus atromaculatus",1
"Luxilus chrysocephalus isolepis",1
"Luxilus cornutus × Notropis photogenis",1
"Luxilus cornutus × Rhinichthys cataractae",1
"Lycodopsis pacifica",1
"Lythrurus atrapiculus",1
"Lythrurus snelsoni",1
"Macrhybopsis australis",1
"Macropodus opercularis",1
"Macrozoarces americanus",1
"Malapterurus electricus",1
"Margariscus margarita nachtreibi",1
"Mastacembelus armatus",1
"Megalops atlanticus",1
"Merluccius bilinearis",1
"Microgadus proximus",1
"Microgobius gulosus",1
"Micropterus cahabae",1
"Micropterus chattahoochae",1
"Misgurnus anguillicaudatus",1
"Monopterus cuchia",1
"Moroco steindachneri",1
"Morone americanus",1
"Morone chrysops × americana",1
"Moxostoma ariommum",1
"Moxostoma aureolum pisolabrum",1
"Moxostoma collapsum",1
"Moxostoma duquesnei × erythrurum",1
"Moxostoma hubbsi",1
"Mycteroperca microlepis",1
"Mylocheilus caurmus",1
"Mylossoma aureum",1
"Myoxocephalus scorpius",1
"Myrophis punctatus",1
"Myxine glutinosa",1
"Nemacheilus barbatulus",1
"Nocomis micropogon × Campostoma anomalum",1
"Notropis amabilis",1
"Notropis amplamala",1
"Notropis atrocaudalis",1
"Notropis blennius × Luxilus cerasinus",1
"Notropis cf. serralatus",1
"Notropis deliciosus",1
"Notropis girardi",1
"Notropis harperi",1
"Notropis hybrid",1
"Notropis hypsilepis",1
"Notropis potteri",1
"Notropis rubellas",1
"Notropis rupestris",1
"Notropis scabriceps",1
"Notropis signipinnis",1
"Notropis taxanus",1
"Notropis welaka",1
"Noturus gilberti",1
"Noturus gyrinus × miurus",1
"Noturus miurus miurus",1
"Noturus stanauli",1
"Oligocottus maculosus",1
"Oncorhynchus chrysogaster",1
"Oncorhynchus clarki stomias",1
"Oncorhynchus clarki utah",1
"Oncorhynchus clarki virginalis",1
"Oncorhynchus clarkii pleuriticus",1
"Oncorhynchus gilae apache",1
"Oncorhynchus gorbuscha",1
"Ophichthus",1
"Opisthonema oglinum",1
"Oregonichthys kalawatseti",1
"Orthopristis chrysopterus",1
"Osmerus dentex",1
"Osteoglossum bicirrhosum",1
"Paralichthys lethostigma",1
"Parexoglossum hubbsi",1
"Parexoglossum laurae",1
"Parexoglossum laurae hubbsi",1
"Parophrys vetulus",1
"Perca fluviatilus",1
"Percina aurantica",1
"Percina aurora",1
"Percina brevicauda",1
"Percina burtoni",1
"Percina caprodes × macrocephala",1
"Percina crassa",1
"Percina gymnocephala",1
"Percina rex",1
"Percina squamata",1
"Percina vigil",1
"Percina williamsi",1
"Petenia splendida",1
"Phenacobius catostomus",1
"Phoxinus saylori",1
"Phoxinus tennesseensis",1
"Phractocephalus hemilopterus",1
"Phytichthys chirus",1
"Pimephales",1
"Pimephales vigilax perspicuus",1
"Pimephales vigilax taurocephalus",1
"Platichthys flesus",1
"Platichthys stellatus",1
"Poecilia formosa",1
"Poecilia latipunctata",1
"Poecilia orri",1
"Poeciliopsis gracilis",1
"Pogonichthys macrolepidotus",1
"Polypterus senegalus",1
"Porichthys notatus",1
"Prionotus tribulus",1
"Pristis",1
"Prosopium cylindraceum",1
"Prototroctes maraena",1
"Pseudoplatystoma fasciatum",1
"Pteronotropis metallicus",1
"Pteronotropis welaka",1
"Pygocentrus nattereri",1
"Raja eglanteria",1
"Raja elangteria",1
"Rhacochilus vacca",1
"Rhamdia guatamalensis",1
"Rhamdia laticuada",1
"Rhamdia wagneri",1
"Rhinichthys atratulus × cataractae",1
"Rhinichthys falcatus",1
"Rhinichthys obtusus × cataractae",1
"Rhomboplites aurorubens",1
"Richardsonius balteatus",1
"Richardsonius egregius",1
"Roccus saxatilis",1
"Rutilus rutilus",1
"Salmo clarki lewisi",1
"Salvelinus fontinalis × namaycush",1
"Salvelinus fontinalis × Salmo trutta",1
"Salvelinus kronocius",1
"Salvelinus schmidti",1
"Sander vitreus glaucus",1
"Sander vitreus vitreus",1
"Scartomyzon cervinus",1
"Scatophagus argus",1
"Schilbe",1
"Schilbeodes eleutherus",1
"Schilbeodes furiosus",1
"Sciaenops ocellatus",1
"Scomberomorus maculatus",1
"Sebastes",1
"Sebastes norvegicus",1
"Sebastidae",1
"Selene setapinnis",1
"Semotilus",1
"Semotilus atromaculatus × Nocomis biguttatus",1
"Semotilus atromaculatus × Rhinichthys atratulus",1
"Semotilus atromaculatus × Rhinichthys cataractae",1
"Semotilus thoreauianus",1
"Seriola lalandi",1
"Siluriformes",1
"Skiffia francesae",1
"Sphoeroides testudineus",1
"Spirinchus thaleichthys",1
"Squalus acanthias",1
"Stizostedion candense",1
"Syngnathus affinis",1
"Syngnathus floridae",1
"Synodontis",1
"Theraps intermedius",1
"Thorichthys meeki",1
"Thymallus",1
"Tinca tinca",1
"Trachurus lathami",1
"Tribolodon hakonensis",1
"Urolophus jamaicensis",1
"Urophycis chuss",1
"Urophycis floridana",1
"Xenotoca",1
"Xenotoca variata",1
"Xiphophorus helleri",1
"Xiphophorus variatus",1
"Yuriria alta",1
